ID,Name,reinforcePrice,weaponUpgradeType,properStrength,originEquipWep11,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,quickMatchReplanish,isWeaponCatalyst,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad
17050000,Vyke's War Spear,480,1,16,-1,1,0,[0|0|0],1705,2704000,0,8,0,800,500,20,60,0,40,52,33,45,33,6752,-1,-1,-1,-1,-1,2200,17050000,17050000,17050000,17050000,17050000,17050000,17050000,17050000,17050000,17050000,17050000,-1,-1,-1,-1,1,1,1,1,15,15,5.5,937,10645,0,0,1,10,103,0,66,0,61,60,0,42,2200,-1,-1,0,-1,7,0,6,37,2,0,100,0,11,205,3,13,20,0,18,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,37,0.059,0,0,0,1,1,0,0,0,0,4,0,1,1,33,0,0,6,180,2,20,20,6,0,20,0,1050,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,4800,310,6,6,2,0,90,6701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,6,0,1,1,0,[0|0|0|0|0|0|0]
17060000,Lance,530,0,20,17060000,0,0,[0|0|0],1708,2700000,0,9,0,750,100,50,40,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,0,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,1,1,1,1,15,15,5.5,938,10646,0,0,1,10,123,0,0,0,61,60,0,44,0,-1,-1,0,-1,7,0,6,37,2,0,150,0,0,0,3,13,14,0,0,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,37,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,36,0,0,6,180,2,21,21,6,0,21,0,105,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,5300,310,6,6,1,2,90,-1,-1,-1,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,17060000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
17070000,Treespear,630,0,15,17070000,1,0,[0|0|0],1707,2701000,0,9.5,0,750,500,25,44,0,30,55,35,35,35,-1,-1,-1,-1,-1,-1,0,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,1,1,1,1,15,15,5.5,939,10647,0,0,1,10,122,0,0,0,61,60,0,45,0,-1,-1,0,-1,7,0,6,37,2,0,100,0,13,206,3,13,22,0,18,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,37,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,48,79,4,6,180,2,21,21,6,0,21,0,604,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.105,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,6300,310,6,6,2,0,90,-1,-1,-1,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,17070000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
17500000,Spear of the Impaler,640,1,14,-1,0,0,[0|0|0],1720,2706000,0,9.5,0,750,1000,5,60,0,40,48,32,32,64,-1,-1,-1,-1,-1,-1,2200,17500000,17500000,17500000,17500000,17500000,17500000,17500000,17500000,17500000,17500000,17500000,-1,-1,-1,-1,1,1,1,1,15,15,5.5,940,12242,0,0,1,10,85,0,102,0,61,60,0,45,2200,-1,-1,0,-1,7,0,6,37,2,0,102,0,11,266,3,13,35,0,18,99,0,0,10,70,0,1,0,0,0,21,21,21,21,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,32,0,0,6,180,2,21,21,6,0,21,0,5190,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.105,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4800,310,6,6,3,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,7,0,1,1,1,[0|0|0|0|0|0|0]
17510000,Messmer Soldier's Spear,540,0,19,17510000,0,0,[0|0|0],1707,2700500,0,8.5,0,850,100,47,47,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,0,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,1,1,1,1,15,15,5.5,941,12243,0,0,1,10,122,0,0,0,62,60,0,43,0,-1,-1,0,-1,7,0,6,37,2,0,102,0,0,206,3,13,16,0,0,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,35,0,0,6,180,2,20,20,6,0,20,0,101,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.015,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4300,310,6,6,1,2,90,-1,-1,-1,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,17510000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
17520000,Barbed Staff-Spear,470,1,14,-1,0,0,[0|0|0],1702,2704100,0,7.5,0,500,1000,15,23,0,80,42,31,31,31,6402,-1,-1,-1,-1,-1,2200,17520000,17520000,17520000,17520000,17520000,17520000,17520000,17520000,17520000,17520000,17520000,-1,-1,-1,-1,1,1,1,1,15,15,5.5,945,12244,0,0,1,10,86,0,0,0,48,60,0,37,2200,-1,-1,0,-1,7,0,6,37,2,0,102,0,13,205,3,13,18,0,22,99,0,0,10,70,0,1,0,0,0,18,18,18,18,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,45,86,0,6,180,2,18,18,6,0,18,0,5470,0,0,0,0,28,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.02,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,3800,310,6,6,2,0,90,6501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18000000,Halberd,480,0,14,18000000,1,0,[0|0|0],1801,2800000,0,8,0,750,100,54,38,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,0,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,1,1,1,1,15,15,5,1001,10680,0,0,1,10,125,0,0,0,61,60,0,42,0,-1,-1,0,-1,7,0,7,38,2,0,102,0,0,210,3,13,12,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,302,401000,310,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,35,0,0,6,190,2,15,15,6,0,15,0,105,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4800,310,6,6,1,2,90,-1,-1,-1,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18010000,Pest's Glaive,420,0,13,18010000,1,0,[0|0|0],1800,2810000,0,7,0,700,100,36,59,0,0,52,33,33,33,-1,-1,-1,5180100,-1,-1,0,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,1,1,1,1,15,15,5,911,10681,0,0,1,10,120,0,0,0,57,60,0,39,0,-1,-1,0,-1,7,0,7,38,2,4,154,0,0,0,3,13,13,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,117,2,2,0,0,401000,300,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,33,0,0,6,190,2,14,14,6,0,14,0,103,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4200,310,6,6,2,2,90,-1,-1,-1,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,18010000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18020000,Lucerne,430,0,15,18020000,1,0,[0|0|0],1802,2802000,0,7,0,800,100,30,60,0,0,52,33,33,33,-1,-1,-1,-1,-1,-1,0,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,1,1,1,1,15,15,5,1002,10682,0,0,1,10,121,0,0,0,61,60,0,39,0,-1,-1,0,-1,7,0,7,38,2,0,102,0,0,211,3,13,12,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,302,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,33,0,0,6,190,2,14,14,6,0,14,0,105,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4300,310,6,6,1,2,90,-1,-1,-1,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,18020000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18030000,Banished Knight's Halberd,480,0,14,18030000,1,0,[0|0|0],1801,2801000,0,8,0,750,200,40,52,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,0,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,1,1,1,1,15,15,5,1003,10683,0,0,1,10,125,0,0,0,61,60,0,42,0,-1,-1,0,-1,7,0,7,38,2,0,100,0,0,210,3,13,12,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,0,0,401000,300,303,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,35,0,0,6,190,2,15,15,6,0,15,0,105,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,4800,310,6,6,1,2,90,-1,-1,-1,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,18030000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18040000,Commander's Standard,580,1,24,-1,1,0,[0|0|0],1804,2815000,0,11.5,0,750,500,55,30,0,0,64,41,41,41,-1,-1,-1,-1,-1,-1,2200,18040000,18040000,18040000,18040000,18040000,18040000,18040000,18040000,18040000,18040000,18040000,-1,-1,-1,-1,1,1,1,1,15,15,5,1004,10684,0,0,1,10,138,0,0,0,68,60,0,49,2200,-1,-1,0,-1,7,0,7,38,2,0,100,0,0,210,3,13,14,0,0,99,0,0,10,60,0,1,0,0,0,17,17,17,17,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,302,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,41,0,0,6,190,2,17,17,6,0,17,0,1010,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.145,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,13,5800,310,6,6,2,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18050000,Nightrider Glaive,690,0,26,18050000,1,0,[0|0|0],1814,2809000,0,12,0,850,500,79,5,0,0,66,42,42,42,-1,-1,-1,5180500,-1,-1,0,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,1,1,1,1,15,15,5,1005,10685,0,0,1,10,129,0,0,0,70,60,0,50,0,-1,-1,0,-1,7,0,7,38,2,0,100,0,0,211,3,13,10,0,0,99,0,0,10,60,0,1,0,0,0,18,18,18,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,0,0,401000,300,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,190,2,18,18,6,0,18,0,103,0,0,0,1,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,6900,310,6,6,1,2,90,-1,-1,-1,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,18050000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18060000,Ripple Crescent Halberd,590,0,12,18060000,1,0,[0|0|0],1800,2811000,0,8.5,0,850,100,0,0,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,0,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,1,1,1,1,15,15,5,1007,10686,0,0,1,10,86,0,0,0,62,60,0,43,0,-1,-1,0,-1,7,0,7,38,2,0,100,7,0,0,3,13,12,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,301,305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,35,0,0,10,190,2,15,15,10,20,15,0,103,135,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.015,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5900,310,10,10,2,0,90,-1,-1,-1,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,18060000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18070000,Vulgar Militia Saw,490,0,15,18070000,1,0,[0|0|0],1800,2805000,0,8,0,850,100,35,56,0,0,55,35,35,35,6402,-1,-1,-1,-1,-1,0,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,1,1,1,1,15,15,5,1009,10687,0,0,1,10,126,0,0,0,64,60,0,42,0,-1,-1,0,-1,7,0,7,38,2,0,102,0,0,0,3,13,13,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,35,0,0,6,190,2,15,15,6,0,15,0,103,0,0,0,1,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.96,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4900,310,6,6,1,2,90,6501,-1,-1,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,18070000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18080000,Golden Halberd,780,1,30,-1,1,0,[0|0|0],1813,2812000,0,13.5,0,1000,500,50,15,0,32,65,41,41,41,-1,-1,-1,-1,-1,-1,2200,18080000,18080000,18080000,18080000,18080000,18080000,18080000,18080000,18080000,18080000,18080000,-1,-1,-1,-1,1,1,1,1,15,15,5,1013,10688,0,0,1,10,134,0,0,0,76,60,0,52,2200,-1,-1,0,-1,7,0,7,38,2,0,100,0,13,211,3,13,14,0,12,99,0,0,10,60,0,1,0,0,0,18,18,18,18,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,303,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,56,87,4,6,190,2,18,18,6,0,18,0,603,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.15,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,7800,310,6,6,2,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
18090000,Glaive,580,0,18,18090000,1,0,[0|0|0],1800,2803000,0,10,0,750,100,45,43,0,0,60,38,38,38,-1,-1,-1,-1,-1,-1,0,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,1,1,1,1,15,15,5,1014,10689,0,0,1,10,132,0,0,0,64,60,0,46,0,-1,-1,0,-1,7,0,7,38,2,0,102,0,0,0,3,13,15,0,0,99,0,0,10,60,0,1,0,0,0,16,16,16,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,38,0.052,0,0,0,1,1,0,0,0,0,0,0,1,1,38,0,0,6,190,2,16,16,6,0,16,0,103,0,0,0,0,29,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5800,310,6,6,1,2,90,-1,-1,-1,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,18090000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
